route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
"6-674-sj2-1","B054","674","Casino to South Casino (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-675-sj2-1","B047","675","Geneva to Lismore","Private bus services","3","00B5EF","FFFFFF"
"6-678-sj2-1","B053","678","Kyogle to Urbenville","Private bus services","3","00B5EF","FFFFFF"
"6-682-sj2-1","B047","682","Lismore to Goonellabah via Lismore Base Hospital (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-683-sj2-1","B047","683","Lismore to Lismore Heights via Southern Cross University (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-684-sj2-1","B047","684","Lismore to South Lismore via East Lismore (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-685-sj2-1","B047","685","Lismore to Goonellabah Heights via Southern Cross University (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-690-sj2-1","B047","690","Evans Head to Lismore","Private bus services","3","00B5EF","FFFFFF"
"6-695-sj2-1","B047","695","Grafton to Lismore","Private bus services","3","00B5EF","FFFFFF"
"6-PM4-1-sj2-1","B083","PM41","Brisbane to Lismore","Private coach services","3","732A82","FFFFFF"
"6-PM4-2-sj2-1","B083","PM42","Lismore to Brisbane","Private coach services","3","732A82","FFFFFF"
"6-SVS-sj2-1","B084","SVS","Glen Innes to Inverell via Swan Vale, Elsmore and Long Plain","Private bus services","3","00B5EF","FFFFFF"
"6-TLD-N-sj2-1","B012","TLDN","Mitchell Hwy Townlink Service - Narromine to Dubbo","Private bus services","3","00B5EF","FFFFFF"
"6-TLD-W-sj2-1","B012","TLDW","Mitchell Hwy Townlink Service - Wellington to Dubbo","Private bus services","3","00B5EF","FFFFFF"
"60-100-sj2-1","2451","100","Charlestown to Newcastle","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-104-sj2-1","2451","104","Jesmond to Newcastle via Mayfield North","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-106-sj2-1","2451","106","Jesmond to Newcastle","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-107-sj2-1","2451","107","Jesmond to Newcastle via Warabrook","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-110-sj2-1","2451","110","Hamilton Station to Newcastle Station","Temporary buses","3","00B5EF","FFFFFF"
"60-111-sj2-1","2451","111","Mount Hutton to Newcastle","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-118-sj2-1","2451","118","Newcastle to Stockton","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-201-sj2-1","2451","201","Hamilton to Marketown via Merewether","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-222-sj2-1","2451","222","Wallsend to Newcastle via Lambton","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-224-sj2-1","2451","224","Wallsend to Newcastle via Kotara","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-225-sj2-1","2451","225","Jesmond to Newcastle via Newcastle Uni and Adamstown","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-226-sj2-1","2451","226","Glendale to Newcastle","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-230-sj2-1","2451","230","Wallsend to Newcastle via North Lambton","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-231-sj2-1","2451","231","Wallsend to Newcastle via Jesmond","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-235-sj2-1","2451","235","Wallsend to Newcastle via Hamilton","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-310-sj2-1","2451","310","Belmont to Newcastle via Mount Hutton","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-313-sj2-1","2451","313","Belmont to Charlestown","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-317-sj2-1","2451","317","Belmont to Newcastle via Broadmeadow","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-318-sj2-1","2451","318","Belmont to Belmont Hospital (Loop Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-320-sj2-1","2451","320","Warners Bay to Newcastle via Charlestown","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-322-sj2-1","2451","322","Belmont to Newcastle via Redhead and Dudley","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-334-sj2-1","2451","334","Stockland Glendale to Newcastle via Mcqurie Hlls","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-339-sj2-1","2451","339","Stockland Glendale to Charlestown","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-349-sj2-1","2451","349","Swansea North to Newcastle","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-350-sj2-1","2451","350","Swansea Heads to Newcastle","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-352-sj2-1","2451","352","Belmont to Morisset via Lake Munmorah","Hunter Buses Network","3","00B5EF","FFFFFF"
"60-363-sj2-1","2451","363","Warners Bay to Newcastle via John Hunter Hospital","Hunter Buses Network","3","00B5EF","FFFFFF"
"61-32-sj2-1","2452","32","Spencer to Gosford","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-324-sj2-1","2452","32/4","Mangrove Mountain to Gosford via Kariong","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-33-sj2-1","2452","33","Somersby to Gosford via Industrial Estate and West Gosford","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-334-sj2-1","2452","33/4","Gosford to Somersby industrial Estate and Kariong (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-34-sj2-1","2452","34","Gosford to Kariong (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-342-sj2-1","2452","34/2","Gosford to Mangrove Mountain via Kariong","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-36-sj2-1","2452","36","Gosford to Niagara Park (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-37-sj2-1","2452","37","Tuggerah to Gosford via Lisarow","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-378-sj2-1","2452","37/8","Ourimbah to Gosford via Wyoming","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-38-sj2-1","2452","38","Gosford to Wyoming (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-387-sj2-1","2452","38/7","Gosford to Ourimbah via Wyoming","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-50-sj2-1","2452","50","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-503-sj2-1","2452","50/3","Woy Woy to Umina and Booker Bay (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-53-sj2-1","2452","53","Woy Woy to Booker Bay (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-536-4-sj2-1","2452","5364","Woy Woy to Kincumber via Ettalong and Empire Bay","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-54-sj2-1","2452","54","WoyWoy to Pearl Beach and Patonga via Umina Beach (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-540-sj2-1","2452","54/0","Umina Beach to Woy Woy via Pearl Beach","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-55-sj2-1","2452","55","Ettalong Beach to Gosford via Woy Woy and Umina Beach","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-553-sj2-1","2452","55/3","Woy Woy to Ettalong and Umina Beach (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-57-sj2-1","2452","57","Umina Beach West to Woy Woy via Umina Beach and Woy Woy South","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-58-sj2-1","2452","58","Woy Woy to Woy Woy Bay and Phegans Bay (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-59-sj2-1","2452","59","Wagstaffe to Woy Woy via Empire Bay, Booker Bay and Ettalong","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-63-sj2-1","2452","63","Gosford to Saratoga and Davistown via Green Pt and Erina Fair (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-64-sj2-1","2452","64","Woy Woy to Gosford via Empire Bay and Kincumber","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-65-sj2-1","2452","65","Wagstaffe to Gosford via Macmasters Beach and Kincumber","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-66A-sj2-1","2452","66A","Gosford to Avoca Beach and Copacabana via Kincumber and Green Pt (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-66C-sj2-1","2452","66C","Gosford to Copacabana and Avoca Beach via Kincumber and Green Pt (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-67-sj2-1","2452","67","Gosford to North Avoca via Terrigal (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-68-sj2-1","2452","68","Gosford to Wamberal via Terrigal (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-70-sj2-1","2452","70","Ettalong Beach to Gosford via Pt Clare, Tascott and Woy Woy","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-78-sj2-1","2452","78","Tuggerah to Lake Haven via Wadalba, Warnervale and Sparks Rd","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-79-sj2-1","2452","79","Tuggerah to Lake Haven via Wattanobi, Hamlyn Terrace and Woongarrah","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-80-sj2-1","2452","80","Tuggerah to Lake Haven via Pacific Hwy and Lake Haven Dr","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-81-sj2-1","2452","81","Tuggerah to Lake Haven via Wadalba, Wyongah and Kanwal","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-82-sj2-1","2452","82","Tuggerah to Lake Haven via Tacoma, Tuggerawong and Wyongah","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-90-sj2-1","2452","90","Lake Haven to Toukley and Budgewoi (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-91-sj2-1","2452","91","Lake Haven to Norah Head via Toukely and Noraville (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-92-sj2-1","2452","92","Lake Haven to Budgewoi and Toukley (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-93-sj2-1","2452","93","Tuggerah to Noraville via Toukley and Wyong","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-94-sj2-1","2452","94","Tuggerah to Budgewoi via Wyong and San Remo","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-95-sj2-1","2452","95","Morisset to Lake Haven via Mannering Park and Gwandalan","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-95X-sj2-1","2452","95X","Wyee to Lake Haven via Gwandalan","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-96-sj2-1","2452","96","Wyee to Budgewoi via Blue Haven","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-97-sj2-1","2452","97","Lake Haven to Wyee and Mannering Park (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-98-sj2-1","2452","98","Lake Haven to Chain Valley Bay via Blue Haven (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"61-99-sj2-1","2452","99","Lake Haven to Charlestown via Blue Haven, Gwandalan and Swansea","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-15-sj2-1","2453","15","Bay Village to Tuggerah","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-16-sj2-1","2453","16","The Entrance to Wyong","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-17-sj2-1","2453","17","The Entrance North to Gosford","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-18-sj2-1","2453","18","The Entrance to Gosford","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-19-sj2-1","2453","19","Wyong to Gosford","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-20-sj2-1","2453","20","Gosford to Matcham via Erina Fair (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-21-sj2-1","2453","21","The Entrance North to Gosford via Bateau Bay East","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-22-sj2-1","2453","22","The Entrance to Gosford via Killarney Vale","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-23-sj2-1","2453","23","The Entrance to Gosford via Bateau Bay West","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-24-sj2-1","2453","24","The Entrance to Wyong","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-25-sj2-1","2453","25","The Entrance to Wyong","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-26-sj2-1","2453","26","The Entrance to Wyong","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-27-sj2-1","2453","27","Wyong to Chittaway Point (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-28-sj2-1","2453","28","The Entrance to Gosford via Springfield","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-29-sj2-1","2453","29","Bay Village to Wyong Hospital via Lake Haven","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-30-sj2-1","2453","30","South Tacoma to Wyong (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-40-sj2-1","2453","40","North Gosford to Gosford (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-41-sj2-1","2453","41","West Gosford to Gosford (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-42-sj2-1","2453","42","Point Frederick to Gosford","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-43-sj2-1","2453","43","Springfield to Gosford","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-44-sj2-1","2453","44","Erina Fair to Gosford via Springfield","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-45-sj2-1","2453","45","Mingara to Bay Village via Bateau Bay West","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-47-sj2-1","2453","47","Bay Village to Wyong via Ourimbah","Central Coast Buses Network","3","00B5EF","FFFFFF"
"62-48-sj2-1","2453","48","Bay Village to Tumbi Umbi (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"64-168-8-sj2-1","2454","1688","Penrith to Leonay and Emu Heights (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-685-sj2-1","2454","685","Katoomba to North Wentworth Falls (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-685-H-sj2-1","2454","685H","Springwood to North Hazelbrook (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-686-sj2-1","2454","686","Katoomba to Scenic World via Echo Pt (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-686-G-sj2-1","2454","686G","Katoomba to Katoomba Golf Club via Cliff Dr (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-688-sj2-1","2454","688","Penrith to Emu Heights (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-689-sj2-1","2454","689","Penrith to Leonay (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-690-C-sj2-1","2454","690C","Springwood to Faulconbridge (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-690-H-sj2-1","2454","690H","Katoomba to Katoomba Hospital (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-690-K-sj2-1","2454","690K","Springwood to Katoomba","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-690-P-sj2-1","2454","690P","Springwood to Penrith","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-691-sj2-1","2454","691","Mount Riverview to Penrith","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-692-B-sj2-1","2454","692B","Springwood to Buckland via Lomatia Gardens and Hospital (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-692-H-sj2-1","2454","692H","Springwood to Hawkesbury Heights (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-692-W-sj2-1","2454","692W","Springwood to Winmalee (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-692-Y-sj2-1","2454","692Y","Springwood to Yellow Rock (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-693-sj2-1","2454","693","Springwood to Burns Road via Lalor Rd (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-694-sj2-1","2454","694","Springwood to Bee Farm Road (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-695-sj2-1","2454","695","Katoomba to South Leura (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-696-sj2-1","2454","696","Katoomba to South Katoomba via Clissold and Ada Sts (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-697-sj2-1","2454","697","Katoomba to North Katoomba (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-698-sj2-1","2454","698","Katoomba to Blackheath (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"64-698-V-sj2-1","2454","698V","Katoomba to Mt Victoria (Loop Service)","Blue Mountains Buses Network","3","00B5EF","FFFFFF"
"66-15-sj2-1","2455","15","Stanwell Park to Helensburgh","Illawarra Buses Network","3","00B5EF","FFFFFF"
"66-2-sj2-1","2455","2","Stanwell Park to Wollongong via Thirroul","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-10-sj2-1","2456","10","Wollongong to West Wollongong (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-11-sj2-1","2456","11","Wollongong to Wollongong University (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-24-sj2-1","2456","24","Wollongong to Figtree via Mangerton (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-3-sj2-1","2456","3","Wollongong to Bellambi via Towradgi (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-31-sj2-1","2456","31","Wollongong to Horsley via Unanderra (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-32-sj2-1","2456","32","Dapto to Brooks Reach (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-33-sj2-1","2456","33","Wollongong to Dapto via Unanderra (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-34-sj2-1","2456","34","Wollongong to Warrawong via Unanderra (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-35-sj2-1","2456","35","Unanderra to Wollongong via Farmborough Heights","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-36-sj2-1","2456","36","Kembla Heights to Wollongong","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-37-sj2-1","2456","37","Wollongong to Shellharbour via Dapto (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-39-sj2-1","2456","39","Wollongong to Figtree via Mt Keira (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-41-sj2-1","2456","41","Dapto to Wollongong University (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-43-sj2-1","2456","43","Port Kembla to Dapto (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-51-sj2-1","2456","51","Oak Flats to Wollongong via Stockland Shellharbour","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-52-sj2-1","2456","52","Flinders to Shellharbour Junction","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-53-sj2-1","2456","53","Shellharbour to Wollongong","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-55A-sj2-1","2456","55A","Gong Shuttle Anti-Clockwise (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-55C-sj2-1","2456","55C","Gong Shuttle Clockwise (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-57-sj2-1","2456","57","Wollongong to Shellharbour via Warrawong (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-6-sj2-1","2456","6","Wollongong to Mount Pleasant (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-65-sj2-1","2456","65","North Wollongong to Port Kembla (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-7-sj2-1","2456","7","Wollongong to Bellambi (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-71-sj2-1","2456","71","Kiama to Shellharbour","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-72-sj2-1","2456","72","Shellharbour to Barrack Point (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-76-sj2-1","2456","76","Shellharbour Beach to Albion Park (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-77-sj2-1","2456","77","Shellharbour to Albion Park (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"67-8-sj2-1","2456","8","Wollongong to Bellambi via Balgownie (Loop Service)","Illawarra Buses Network","3","00B5EF","FFFFFF"
"69-10-sj2-1","2457","10","Tuggerah to Warnervale via Wyee","Central Coast Buses Network","3","00B5EF","FFFFFF"
"69-11-sj2-1","2457","11","Lake Haven to Tuggerah via Warnervale","Central Coast Buses Network","3","00B5EF","FFFFFF"
"69-12-sj2-1","2457","12","Dooralong to Tuggerah via Durren Durren","Central Coast Buses Network","3","00B5EF","FFFFFF"
"69-13-sj2-1","2457","13","Lemon Tree to Tuggerah via Warnervale","Central Coast Buses Network","3","00B5EF","FFFFFF"
"69-78-sj2-1","2457","78","Tuggerah to Lake Haven via Wadlaba, Warnervale and Sparks Rd","Central Coast Buses Network","3","00B5EF","FFFFFF"
"69-80-sj2-1","2457","80","Tuggerah to Lake Haven via Pacific Hwy and Lake Haven Dr","Central Coast Buses Network","3","00B5EF","FFFFFF"
"69-91-sj2-1","2457","91","Lake Haven to Norah Head (Loop Service) via Toukley, Noraville, Norah Head, Canton Beach and Gorokan","Central Coast Buses Network","3","00B5EF","FFFFFF"
"69-98-sj2-1","2457","98","Lake Haven to Blue Haven (Loop Service)","Central Coast Buses Network","3","00B5EF","FFFFFF"
"7-356-sj2-1","y","356","Macksville to Scotts Head and Grassy Head","Private bus services","3","00B5EF","FFFFFF"
"7-357-R-sj2-1","y","357R","Macksville to Bowraville via Rodeo Dr","Private bus services","3","00B5EF","FFFFFF"
"7-357-W-sj2-1","y","357W","Macksville to Bowraville via Wilson Rd","Private bus services","3","00B5EF","FFFFFF"
"7-358-sj2-1","y","358","Macksville to Bellingen via Nambucca Heads and Urunga","Private bus services","3","00B5EF","FFFFFF"
"7-359-sj2-1","y","359","Urunga to Bonville via Mylestom","Private bus services","3","00B5EF","FFFFFF"
"7-360-sj2-1","y","360","Park Beach Plaza to Coffs Harbour Base Hospital","Private bus services","3","00B5EF","FFFFFF"
"7-361-sj2-1","y","361","Coffs Harbour to Bellingen","Private bus services","3","00B5EF","FFFFFF"
"7-365-sj2-1","y","365","Park Beach Plaza to Park Av via The Jetty","Private bus services","3","00B5EF","FFFFFF"
"7-366-sj2-1","y","366","Park Beach Plaza to Park Av via Frances St","Private bus services","3","00B5EF","FFFFFF"
"7-367-sj2-1","y","367","Park Beach Plaza to Park Av via Donn Patterson Dr","Private bus services","3","00B5EF","FFFFFF"
"7-368-sj2-1","y","368","Park Beach Plaza to Park Av via Pearce Dr","Private bus services","3","00B5EF","FFFFFF"
"7-373-sj2-1","y","373","Grafton to South Grafton via Fairway Dr","Private bus services","3","00B5EF","FFFFFF"
"7-374-sj2-1","y","374","Grafton to South Grafton via Bimble Av","Private bus services","3","00B5EF","FFFFFF"
"7-375-A-sj2-1","y","375A","Grafton to Westlawn via Hospital (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"7-375-C-sj2-1","y","375C","Grafton to Westlawn via Hospital (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"7-376-sj2-1","y","376","Grafton to Dovedale via Hospital","Private bus services","3","00B5EF","FFFFFF"
"7-377-sj2-1","y","377","Grafton to Junction Hill via Hospital","Private bus services","3","00B5EF","FFFFFF"
"7-378-sj2-1","y","378","Grafton to Cangai via South Grafton","Private bus services","3","00B5EF","FFFFFF"
"7-379-sj2-1","y","379","Grafton to Copmanhurst via South Grafton","Private bus services","3","00B5EF","FFFFFF"
"7-380-sj2-1","y","380","Yamba to Grafton via Maclean","Private bus services","3","00B5EF","FFFFFF"
"7-386-sj2-1","y","386","Iluka to Maclean","Private bus services","3","00B5EF","FFFFFF"
"70-1-sj2-1","2458","1","Austinmer to Wollongong","Illawarra Buses Network","3","00B5EF","FFFFFF"
"70-1U-sj2-1","2458","1U","Austinmer to Wollongong University","Illawarra Buses Network","3","00B5EF","FFFFFF"
"70-4-sj2-1","2458","4","Bulli to Wollongong via Woonona","Illawarra Buses Network","3","00B5EF","FFFFFF"
"70-4U-sj2-1","2458","4U","Bulli to Wollongong University","Illawarra Buses Network","3","00B5EF","FFFFFF"
"71-N10-sj2-1","2411","N10","Sutherland to City Town Hall","Sydney Buses Network","3","00B5EF","FFFFFF"
"71-N10-0-sj2-1","2423","N100","Bondi Junction to Central Railway Sq","Sydney Buses Network","3","00B5EF","FFFFFF"
"71-N11-sj2-1","2412","N11","Cronulla to City Town Hall","Sydney Buses Network","3","00B5EF","FFFFFF"
"71-N20-sj2-1","2413","N20","Riverwood to Rockdale","Sydney Buses Network","3","00B5EF","FFFFFF"
"71-N30-sj2-1","2414","N30","Macarthur to City Town Hall","Sydney Buses Network","3","00B5EF","FFFFFF"
"71-N40-sj2-1","2415","N40","East Hills to City Town Hall","Sydney Buses Network","3","00B5EF","FFFFFF"
"71-N50-sj2-1","2416","N50","Liverpool to City Town Hall","Sydney Buses Network","3","00B5EF","FFFFFF"
"71-N60-sj2-1","2417","N60","Fairfield to City Town Hall","Sydney Buses Network","3","00B5EF","FFFFFF"
"71-N61-sj2-1","2418","N61","Carlingford to City Town Hall","Sydney Buses Network","3","00B5EF","FFFFFF"
"71-N70-sj2-1","2419","N70","Penrith to City Town Hall","Sydney Buses Network","3","00B5EF","FFFFFF"
"71-N71-sj2-1","2420","N71","Richmond to City Town Hall","Sydney Buses Network","3","00B5EF","FFFFFF"
"71-N80-sj2-1","2421","N80","Hornsby to City Town Hall via Strathfield","Sydney Buses Network","3","00B5EF","FFFFFF"
"71-N90-sj2-1","2422","N90","Hornsby to City Town Hall via Chatswood","Sydney Buses Network","3","00B5EF","FFFFFF"
"72-701-sj2-1","72","701","Seven Mile Beach to Kiama Station","Private bus services","3","00B5EF","FFFFFF"
"72-702-sj2-1","72","702","Jamberoo to Kiama Station","Private bus services","3","00B5EF","FFFFFF"
"74-900-sj2-1","74","900","Narellan and Campbelltown to Picton","Private bus services","3","00B5EF","FFFFFF"
"74-901-sj2-1","74","901","Wilton and Douglas Park to Picton","Private bus services","3","00B5EF","FFFFFF"
"74-911-sj2-1","74","911","Buxton and Bargo to Picton","Private bus services","3","00B5EF","FFFFFF"
"74-912-sj2-1","74","912","Yanderra to Picton via Buxton and Thirlmere","Private bus services","3","00B5EF","FFFFFF"
"74-913-sj2-1","74","913","Buxton to Picton via Tahmoor","Private bus services","3","00B5EF","FFFFFF"
"74-914-sj2-1","74","914","Buxton to Picton via Estonian Village","Private bus services","3","00B5EF","FFFFFF"
"75-100-sj2-1","75","100","Sydney to Port Stephens","Private coach services","3","732A82","FFFFFF"
"76-BMT-sj2-1","X000","","Blue Mountains Line","Intercity Trains Network","2","F6891F","FFFFFF"
"76-223-sj2-1","711","","223","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-224-sj2-1","711","","224","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-243-sj2-1","711","","243","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
